"","nl12","nl13","nl14","nl15","nl16","nl17","nl18","nl19","nl20"
"519",1.13208555091511,1.27035119858655,1.46283683451739,1.56508972428062,0.603779245506633,1.48570524020628,2.08299169757149,1.1350249377164,0.699677451090379
"520",1.78407772098269,1.87541800311634,2.34818257178579,1.70029485651425,1.80469748803547,1.49291753768921,2.16873392036983,1.66138575758253,1.15813793454851
"521",1.17053271391812,1.91904197545613,0.297590173342649,0,0,0,0,0,0
"522",2.32696971297264,0.956334315240383,0.873427525162697,0.85273489356041,0.861508555710316,0.76792223751545,0.840088337659836,0.926766321063042,0.863645792007446
"523",0.354549524684747,0.629976158340772,0.957964301109314,0.365948741634687,0.237322171529134,0.126820633808772,0.22490638991197,0.490448986490568,0.375643571217855
"524",0,0,0,0,0,0,0,0,0
"525",0,0,0,0,0,0,0,0,0
"526",1.29530974449935,1.44550780896787,1.64090214614515,1.41746413045459,0.888569288783603,0.0937498344315423,0.145139261528298,0.718673156367408,0.550624929092549
"527",1.38407651335001,1.60953235626221,1.67334418743849,0.452886663377285,0.132892742753029,0,0,0,0.352480590343475
"528",2.00882408618927,1.04164264202118,2.86305506229401,2.3150812625885,2.27019183635712,2.8578104019165,2.19460597038269,3.14350490570068,4.34330801963806
"529",0.984243636329969,1.3487317164739,1.81152266760667,1.35905684530735,1.19461493690809,1.27608073751132,1.4999832312266,1.76490373412768,1.59654388328393
"530",0.738170226414998,0.91524624493387,1.47384314404594,0.8357765144772,0.448601901531219,0.412154542075263,0.518090969986386,1.06224586566289,0.309491064813402
"531",0.809629756787961,1.29466002739289,0.689409321512688,0.657719307325103,0.577373762699691,0.873081403022463,0.89887884631753,0.978339291093024,1.11433007229458
"532",0.0443724282085896,0.371308565139771,0.126541829109192,0.744271686673164,0.783483266830444,0.411405801773071,0.116447710990906,0.653133833408356,0.220101726055145
"533",1.45494476271172,1.72026927438047,1.02933928743005,0.765357298155626,0.180026278624104,0.105486263417535,0.11344602993793,0.0977986591557662,0.113142086813847
"534",0,0.142071749034681,0.0840064067589609,0,0,0,0,0,0
"535",0.296119280159473,0.333562336862087,0.169418163597584,0.191333219408989,0,0,0.124612152576447,0,0.300064966082573
"536",0.0743423998355865,0.641772186756134,0.180304193496704,0.0804269254207611,0.0506084382534027,0.935954177379608,1.02274888157845,1.39219980835915,1.43066388368607
"537",0.0884617765744527,0.510621418555578,0,0,0,0,0.280026177565257,0.116915355126063,0
"538",0,0.33799750606219,0.130196839570999,0,0,0.653924147288005,0.563702344894409,0.852350413799286,1.14287306865056
"539",0,0.685347544295447,0,0,0,0,0,0,0
"540",0.145009828110536,0.199824497103691,0.260909949739774,0.152836933732033,0.0862738986810048,0.128533942004045,0,0,0
"541",0,0.418618667125702,0,0,0,0.238425886631012,0.205220812559128,0.350147449970245,0.669623696804047
"542",0.933922692809416,1.04376935764499,0.882377439866895,0.453531463509021,0.290539539054684,0.318945544569389,0.437189840104269,0.354531400877496,0.411638195100038
"543",0,0,0,0,0,0,0,0,0
"544",0,0,0,0,0,0,0,0,0
"545",0,0,0,0,0,0,0,0,0
"546",0,0,0,0,0,0,0,0,0
"547",0.849220979544852,0.191504125793775,0.30578433142768,0.378453676071432,0.634550749427742,0.469389817780919,0.715448588132858,0.690059918496344,0.797633311814732
"548",0,0.457873741785685,0,0,0,0,0,0.105716478824615,0
"549",0.435549243636753,0.2795631652293,0,0,0,0,0,0,0
"550",0,0,0,0,0,0,0,0,0
"551",0,0,0,0,0,0,0,0,0
"552",0.0279077704136188,0.0575982859501472,0,0,0.400224979107197,1.6946583367311,2.60034147134194,3.3186087333239,1.8693780452013
"553",0,0,0,0,0,0,0,0,0
"554",1.57451239824295,0.841597723960877,0.702463066577911,0.938682806491852,0.794284856319427,1.03093123435974,1.38053143024445,1.48177863359451,1.56954927444458
"555",0.181883091727893,0.104342768589656,0.155696272850037,0.227013568083445,0.0311215544740359,0,0.105080326398214,0.109570473432541,0.270285159349442
"556",0.476792256037394,0.629636536041896,1.32375384370486,1.07804276545842,0.215258335073789,0,0.311312481760979,0.353587667147319,0.525127649307251
"557",0.526960697025061,0,0.108463779091835,0,0,0.471282243728638,0.717113099992275,0,0
"558",0,0,0,0,0,0,0,0,0
"559",0,0.0894366587911333,0.0455744181360517,0.0626204056399209,0,0,0,0,0.0731527038982936
"560",0,0,0,0,0,0,0,0,0
"561",0,0,0,0,0,0,0,0,0
"562",0.371653407812119,0.334395498037338,0.203584723174572,0.237801283597946,0.205335386097431,1.01210275292397,0.305942103266716,0,0
"563",0.277372306043451,0.386182271621444,0.547552642497149,0.449237552556125,0.435041515664621,0.513644538142464,0.915102877400138,1.16762920943173,1.48047090660442
"564",0,0,0.506741482019424,0,0.385131442546845,0,0.488255763053894,0,0.10316002368927
"565",0,0,0,0,0,0,0,0,0
"566",0,0,0,0,0,0,0,0,0
"567",0.0353027582168579,0.0564025342464447,0.0406990274786949,0,0,0,0,0,0
"568",0.0469821499926703,0,0,0,0,0.441321211201804,0.298526014600481,0,0
"569",0.806318518519402,0.140560153126717,0.661056798696518,0.30371630191803,0.252588719129562,0.371067303419113,0.828776428103447,0.616748994588852,0.871818405389786
"570",0,0,0.615804821252823,0,0,0,0,0,0
"571",0.727316129952669,0.0969099402427673,0.764526896178722,0.176963485777378,0.0447896514087915,0,0.232611894607544,0,0.395612694323063
"572",0.280599127922739,0,0.072041534951755,0,0,0.714628253664289,0.551005465643747,0,0
"573",0.0552508958748409,0.0736971965857914,0.176097659128053,0.27351308294705,0.0569750836917332,0,0,0,0
"574",0.173871692270041,0,0.0287060867995024,0,0,0.340066976845264,0.485739171504974,0,0
"575",0.441252247645305,0.179884162086707,0.312601212125558,0.496861934661865,0.418708253365297,0.835881086496206,0.683698965952947,0.814862489700317,1.01499819755554
"576",0,0,0,0,0,0,0,0,0
"577",0,0,0,0,0,0,0,0,0
"578",0.32156207660834,0.522995799779892,0,1.08999223510424,0.246858313679695,0,0.229856759309769,0.0895542601744334,0.204642862081528
"579",0,0.0658034299101148,0.0571627404008593,0,0.0636620606694903,0,0,0,0.0773513742855617
"580",0.9278574436903,0.771700024604797,0.392879314720631,1.06845951080322,0.979088291525841,0.862680956721306,1.05068072676659,1.19886110723019,1.14857283234596
"581",1.59764641523361,1.74221968650818,2.2658788561821,2.63728326559067,2.66175806522369,2.52086466550827,2.51047050952911,3.02379018068314,2.56936693191528
"582",0.307270619002256,0.364199356599288,0.403359583833001,0.30528290163387,0.102659897370772,0,0.113038035956296,0,0.0549028299071572
"583",0.375049344130925,0.33482786161559,0.483470418623516,0.724675604275295,0.751900860241481,0.701515001910073,0.932381783212934,0.886979903493609,1.07805406195777
"584",0.335650515556335,0.514256834983826,0.463729199767113,0.667845720052719,0.556407096982002,0.47258768081665,0.710978037118912,0.968791717290878,0.902335542440414
"585",0.130095295608044,0.462766237556934,0,0,0.0809714011847973,0.204390808939934,0.217381656169891,0.219456195831299,0.23285023868084
"586",0.76241010427475,0.332180105149746,0,0,0.0977431237697601,0.204644709825516,0.239169880747795,0.285959556698799,0.282018050551414
"587",0,0.201223501137325,0,0.257464528083801,0,0,0,0,0
"588",0,0,1.30588707998395,1.78428997173905,0.719510152563453,1.79611068144441,1.72559702247381,1.86218446195126,1.42578556090593
"589",0.120442368663274,0.306210091480842,0.0764018549368932,0.363526814259016,0.290795319355451,0,0.309882370325235,0.0406942917750432,0.0551832089057335
"590",0.451961329472916,0.40303196651595,0.172241104500634,0.849030792713165,0.423795282840729,0.273370666163308,0.48345331634794,0.517252802848816,0.687567425625665
"591",0.383294517343695,0.655635031786832,0.748211578889327,1.09911450472745,1.15381396358663,1.15832032398744,1.53122156316584,1.73997091163288,1.92417453635823
"592",1.05478055775166,0,0,0,0,0.171570062637329,0,0,0.199517428874969
"593",0,0,0,0,0,0,0,0.139903366565704,0.599001318216324
"594",0.366807464096281,0.340390476915571,0,0,0,0.128687408235338,0.508443944984012,0.550388071272108,0.561178558402591
"595",0.314701154828072,0.239898064732552,0.0438330769538879,0.050260990858078,0,0,0.313532692193985,0.386846375465393,0
"596",0.148185220360756,0.0437458291649818,0.047478286921978,0,0,0,0.0696496933698654,0.0550800174474716,0
"597",1.06164417948042,0.425841152667999,0.472571739128658,0.484283098152706,0.372897446155548,0.611827526773725,0.60927745274135,0.702422312327794,0.750407363687243
"598",0.253648532288415,0.105365301881518,0.10156288849456,0.192321651748249,0.124552024262292,0.294262285743441,0.345695606299809,1.08585752759661,0.590385537062373
"599",0,0.0336535913603646,0.0219620828117643,0.0334236153534481,0.0272944463150842,0.03719619342259,0.0374558397701808,0,0.0396636639322553
"600",0,0,0,0.126711398363113,0,0,0,0,0
"601",0,0,0,0,0,0,0.472202618916829,0.165626754363378,0.572919189929962
"602",0.284064152024009,0.372337195006284,0.431570903821425,0.335215663368052,0.335745426741513,0.460850926962766,0.3637240041386,0.417808250947432,0.783366341482509
"603",0.0832446558134896,0.0649974942207336,0.0526178308895656,0.130029903990882,0,0,0,0.14566821711404,0
"604",0.648931579930442,0.276029420750482,0.127586688314165,0,0,0,0.0710623477186475,0,0
"605",0.516284078359604,0,0,0,0.196500405669212,0,0,0,0.252439737319946
"606",2.17459616231568,0.643637098810252,0.922288792273578,0.93044482995482,0.639786961499383,1.90326590538025,1.54062059696983,1.5623414022081,1.19761729906587
"607",0.139643282802017,0.462856939545384,0.304119120041529,0.391301287545098,0.223569382120062,0.241936710145738,3.18747699260712,4.88098401272738,5.56627286363531
"608",0,0,0.0456746675466236,0,0.270384521860825,0.297113813852009,0.580963969230652,0.326562003085488,0.153062371831191
"609",1.72970217466354,1.12113504111767,1.36066628247499,1.61425541341305,1.42354671657085,1.70747315883636,2.00886233150959,2.18542784452438,2.47079642117023
"610",2.11575630307198,3.60661691427231,2.13103005290031,2.2654877603054,1.29718118906021,0.559563413262367,0.349386379122734,1.35140191018581,2.44753110408783
"611",61.427862405777,68.6514449715614,67.800981938839,31.589964389801,25.1140851080418,2.75784203410149,2.05891869962215,18.7589110136032,41.8402974009514
"612",0,0,0,0,0,0,0,0,0
"613",0,0,0.0148106180131435,0,0,0,0,0.0353185422718525,0
"614",0,0,0,0,0,0,0,0,0
"615",0,0,0,0,0,0,0,0,0
"616",0,0,0.294299597923572,0,0,0,0,0,0
"617",0,0,0.302172267436981,0,0,0.05619255900383,0,0,0.0710631549358368
"618",0.177392903963725,0,0,0,0,0,0,0,0
"619",0,1.30749773979187,0.870226833969355,0.898025836795568,0.426038071513176,0.670281542465091,0.83292992785573,0.615890605375171,0.743200570344925
"620",0,0,0,0,0,0,0,0,0
"621",0,0,0,0,0,0,0,0,0
"622",0,0,0,0,0,0,0,0,0
"623",0,0.0130574077367783,0,0,0.057971653342247,0,0.0849223166704178,0.146082359552383,0.176267951726913
"624",0,0,0,0,0,0,0,0,0
"625",0.678839602014598,0.328636369284462,1.0922860555789,1.59864500164986,1.61384177207947,2.02880953690585,1.55978521879982,2.33877863954095,2.22869292427512
"626",0.214068710803986,0.166812588771184,0.348796769976616,0.201425949732463,0.489768053094546,0.212658961613973,1.84581166505814,1.90764302015305,3.41105933984121
"627",1.70580051243305,3.28080163765699,2.98853468298912,3.50072320103645,2.26266574561596,4.31298286616802,3.55025882720947,3.43418625295162,4.1025471419096
"628",0,0,0,0,0,0,0,0,0
"629",0.128996412269771,0.528949334286153,0.554603083059192,0.219913646578789,0,0.200700961984694,0.223859032616019,0.377875933423638,0.314371605403721
"630",0.0359581233933568,0.0350302383303642,0,0,0,0.0818955525755882,0.0824314951896667,0.0732625499367714,0.0929726846516132
"631",0.50316592057546,0.524943495790164,0.520308241248131,0.586713795860608,0.530269322295984,0.78427995244662,0.915432130297025,0.949480339884758,1.00337053338687
"632",0,0,0,0,0,0,0,0,0
"633",0.149543076753616,0.266128093004227,0.676699742674828,0.378415763378143,0.320418924093246,0.573727145791054,0.284266829490662,0.434513986110687,0.387471616268158
"634",0.0728080570697784,0.315984326601028,0.598644709587097,0.554472839832306,0.208329129219055,0.307684826850891,0.116845726966858,0.45014876127243,0.402818357944489
"635",0,0,0.254646688699722,0.352912753820419,0,0,0,0,0
"636",0,0.115408931459699,0.145512393542698,0.279070947851454,0,0,0,0,0
"637",2.13274344626595,0.600904125501128,0.185646636082846,0.208571838981965,0.129437312922057,0.388368213877958,0.182883595719057,0.1474689403001,0
"638",0.107408256907212,1.2505088903402,0.356417734371988,0.0983749408470957,0.0194664472027829,0,0,0,0
"639",1.17481462708835,0.414767715309201,0.257336594421288,0.333089691811594,0.1395710213431,0.293906113197064,0.212591828971074,0.139130486496564,0
"640",1.69229140032328,1.83363793241154,1.93320620102664,2.09384218421911,1.52602692102122,1.36971203338109,1.83869138086764,1.80965041072457,1.68929430330039
"641",0,0,0,0,0,0,0,0,0
"642",1.12364357378748,2.37327374021212,3.71058972014321,5.78693297174242,3.04270845651627,3.63900583320194,4.01631971200307,4.97538459300995,8.56303454769982
"643",0,0,0,0,0,0,0,0,0
"644",0.0183603796694014,0.0683392021391127,0.0522259771823883,0.179916544093026,0.0423796044455634,0.041432218419181,0,0,0.0799051456981235
"645",0,0,0,0,0,0,0,0,0
"646",0,0,0,0,0,0,0,0,0
"647",1.34225506639039,1.19376135810658,0.463137551590248,0,0,0,0,0.0863167897418693,0
"648",0.307959415018559,0.180871684104204,0.0839417055249214,0.0658547505736351,0.0817912146449089,0.124222576618195,0.113775178790092,1.03305493295193,0.228610783815384
"649",0.66096747134413,0.733608501298087,0.333397134074143,0,0,0,0,0,0
"650",0.0824866228633457,0,0,0,0,0,0,0,0
"651",0.0370382815599442,1.33711233605509,0.453405400981074,0.963039063889047,0.239237053562766,0.644216967017754,0.774632442256679,0.523996629144834,0.798370871206988
"652",0,0,0,0,0,0,0,0,0
"653",0,0,0,0,0,0,0,0,0
"654",0.179697109120233,0,0.169607486043658,1.10207421439035,0.0503130938325609,0.271229301180158,0.979366370609828,0.469318764550345,0.61626409632819
"655",0,0,0,0,0,0,0,0,0
"656",0,0,0,0,0,0,0,0,0
"657",0.669483401558616,1.14656194028529,0.0194037847898223,0,0,0,0.062445190819827,0.377672106027603,0.083050628954714
"658",0,0,0,0,0,0,0,0,0
"659",0,0,0,0,0,0,0,0,0
"660",0,0,0,0,0,0,0,0,0
"661",0.864470755512064,0.547558615153486,0,0,0,0,0,0,0
"662",0,0,0,0,0,0,0,0,0
"663",0,0,0,0,0,0,0,0,0
"664",0,0.0226406299819549,0,0,0,0.0715946977337201,0.0461656258751949,0.078101238856713,0.0609989787141482
"665",0,-0.0880182766914368,0,0,0,0.282024947404861,0.333338193893433,0.281386914253235,0.13851171374321
"666",0,0,0,0,0,0,0,0,0
"667",0,0,0,0,0,0,0,0,0
"668",0,0,0,0,0,0,0,0,0
"669",0,0,0,0,0,0,0,0,0
"670",0.0358375223243938,0,0,0.18252346007263,0,0.220412789241356,0.170224926050972,0.126804777804543,0
"671",0,0.827594232559204,2.79124507904053,0,0,0.124017918109894,0.131789827346802,0,1.25331616997719
"672",1.42564891941018,2.78650097052256,1.53240761326419,1.46010443899367,1.30146329932743,2.15018729699983,1.51134915484322,1.60995524128278,1.11124194661776
"673",3.86242238680522,6.64772816499074,9.23237574100494,8.1387509504954,7.91456079483032,5.62636756896973,6.06620047489802,5.79425549507141,6.89618539810181
"674",2.05140422284603,0.455901905894279,0.022441741079092,0,0.0142161268740892,0.0328089147806168,0,0,0
"675",0,0.128236788511276,0.121838541541781,0.114111533335277,1.03278250481401,1.45697999596596,1.23557188425745,1.1952444928033,1.15440634999956
"676",1.14140973403397,1.15538819460755,1.84040236484957,2.21468534305751,2.04562386490434,2.46495244987457,2.82842307902902,2.89628950200708,2.51924420412318
"677",0.231624038323112,0,0,0,0,0,0,0,0
"678",0,0.973499401527293,1.80442423154326,1.27156092664775,0.812366191078635,0.986495568471796,0.598967078854056,0.709156102993909,0.426764495232526
"679",0.123194755000227,0.6162409519448,1.38666910634321,0.125822626492556,0.0933219229473787,0.161196677123799,0.133292352451998,0.136190591489567,0.826531375155729
"680",1.01314424056756,0.782041827412812,2.89733692376237,2.36610025010611,1.56659759659516,1.39361054489487,1.61659432398646,1.27874468502245,1.02338444716052
"681",0.463436131676038,0.235122454663118,1.27253488699595,1.40092356999715,1.20913629233837,0.675007889668147,1.67391420404116,1.71171101927757,2.4356328646342
"682",0.599343712840761,0.432185998984746,2.24361492906298,2.65399987357003,2.12856666530882,1.09125536680222,3.66979924270085,1.98213023798806,3.38514968327114
"683",0,0,0,0.498419787734747,0.438098570331931,0,0.611017305403948,1.42293805629015,1.23917841911316
"684",1.89004198014736,2.58938783407211,0.751704412698746,0.686680352687836,0,0,0,0,0
"685",2.48641446925873,3.06230069870173,2.95842078536056,1.93728222819262,0.946523589450259,0.843034960502802,1.13532504577969,1.00140817151513,0.84735161897748
"686",0,0,0,0,0,0,0.095300480723381,0.358065937956174,0.420710017283758
"687",0,0,0,0,0,0,0,0,0.286441349983215
"688",0.435989590218434,0.182203557628852,0.00422832140555749,0,0,0,0,0,0
"689",0.279863052583974,0.164421427352675,0.288192304043934,0.414376928374685,1.05690053721954,1.73059940029835,0.587096648997274,1.44038927657851,0.683915719903749
"690",0,0.0103792150284311,0.412421293164554,1.53900525758141,1.00027871445606,0.578969657421112,0.533325438436709,0.0944090611056278,0.0871639643844805
"691",0.204475002793165,0.743906389062221,2.45387778316553,0.0562859613161821,0.0356085816254983,0.0470742514500251,0.3214833346697,0,1.24836120124047
"692",0,0,0,0,0,0,0,0,0
"693",0,0,0,0,0,0,0,0,0
"694",0,0,0,0,0,0,0,0,0
"695",0,0,0,0,0,0,0,0,0
"696",0,0,0,0,0,0,0,0,0
"697",1.07379149198532,0.862824022769928,0,0,0,0,0,0,0
"698",0,0,0,0,0,0,0,0,0
"699",0,0,0,0,0,0,0,0,0
"700",0.902196342454237,0.366780673756319,0,0,0,0,0,0,0
"701",0,0,0,0,0,0,0,0,0
"702",0,0,0,0,0,0,0,0,0
"703",0,0,0,0,0,0,0,0,0
"704",0,0,0,0,0,0,0,0,0
"705",0.366511346772313,0,1.5166796837002,3.48690281063318,1.15295574371703,1.80794881563634,3.48835679329932,2.32683522999287,2.44312083534896
"706",2.8749651080125,2.76399442512695,3.00036780719888,1.9373372323709,1.26035759302035,1.74131618664689,2.44548933555002,1.94694554234204,1.49163643791251
"707",0,0,0,0,0,0,0,0,0
"708",0,0,0.034771482859339,0.0296174309083394,0,0.0578700687204088,0.0668537063258035,0.0676210480076926,0.0554941466876439
"709",0,0.083196290901729,0.0488718024321965,0.0611139450754438,0,0,0,0.217131214482444,0
"710",0,0,0,0,0,0,0,0,0
"711",0.391518873827798,0.636987262538501,0.471656335251672,0.485724840845381,0.233661566461836,0.538298615387508,0.626422686236245,0.552122933523996,0.526316038199833
"712",0.812700856815685,0.24152668226849,0.568072104995901,0.80587960915132,0.848580371249806,1.51939384503798,1.52493327314203,2.05815217711709,3.994666186246
"713",0.497140535712242,0.838536022603512,0.651559698581696,1.20246705412865,0.0464620500802994,0,0,0.0627926230430603,0.327847170829773
"714",1.27076706114937,1.59654004433576,1.08726028133841,1.1750840123962,0.494431572801927,0.539431710453594,0.540887077065075,0.668844875167398,1.70554811814252
"715",1.18229649464289,1.11536462108294,0.771781891584396,0.833511660496394,0.511367912093798,0.527756293614705,0.531651864449183,0.600001225868861,0.988672902186712
"716",0.0698548927903175,0.131290681660175,0.0688899010419846,0,0,0,0,0.972436904907227,2.67142099142075
"717",2.07950345277786,0.612885236740112,2.11044750213623,3.13969159126282,2.78179802894592,3.22983396053314,2.35523705482483,2.34432697296143,3.61070466041565
"718",0,0,0,0,0,0,0,0.101144977978298,0
"719",0,0.180584108287638,0.0928441448645158,0.0589416352185336,0.0561858523975719,0.0789779749783603,0.0690836798061024,0.13421523029154,0.0651483481580561
"720",0,0,0,0,0,0,0,0,0
"721",0,0,0,0,0,0,0,0,0
"722",2.00833148956299,0.273317354917526,2.38935348987579,1.01285161375999,0.60339629650116,0.482282567024231,0.424891936779022,0.665609347820282,0.695519864559174
"723",0.128454307715098,0.147570828596751,0.17164291938146,0.164054652055105,0.150504291057587,0.223107814788818,0.250739971796672,0.234834710756938,0.211453298727671
"724",0.00336924971391757,0.0030542928725481,0.176879468063513,0,0,0.00592600305875142,0,0,0
"725",0,0,0,0,0,0,0,0,0.564297705888748
"726",0,0,0,0,0,0,0,0,0.367872019608815
"727",0,0,0,0,0,0,0,0,0.554666072130203
"728",0.198423117399216,0,0,0.109998226165771,0,0,0.162746012210846,0,0
"729",0.680979713797569,0.151429336518049,0,0.712094470858574,0.411385387182236,0.617582306265831,0.803780660033226,0,0.435503400862217
"730",2.04153921604156,2.43073978424072,1.48130222558975,1.82147879600525,0.9707723736763,0.699220740795136,0.73855048418045,1.24148489236832,2.25849211215973
"731",0.431913730345274,0.430676594376564,0.380393530193128,0.270519949887928,0.325683709822203,0.50958619305962,0.84061147821577,0.401495657469097,0.705312521834123
"732",0,0.102174845834573,0.617060502370199,0,0,0.604824289679527,0,0,0
"733",1.14945511023204,0.413482973972956,0,0,0.0673723593354225,0.249491189916929,0.0586818009614944,0.141126761833827,0.265475829442342
"734",0.915461470683416,0.191496253013611,1.0054223438104,1.1293073395888,0.829374069968859,1.24023608366648,1.22326384981473,1.25831540425618,1.14202481508255
"735",0.879540133860803,0.107962283395952,1.36580252839673,1.41500687599182,1.22515467674501,0.945626639550732,1.4845766059814,2.09644872911515,1.83969853193529
"736",1.28328142166138,0.216282594203949,2.11591800451279,1.69952039718628,1.37706961035728,0.890443921089172,1.12879553437233,1.40902895927429,1.22619747519493
"737",1.5299318532149,0.0910092393557231,2.29887863662508,1.47632095548842,0.930541707409753,0.790460785230001,0.803120480643378,1.07010034720103,0.966693990760379
"738",0.440663244043078,0,0,0,0,0,0,0,0
"739",0,0,0,0,0,0,0,0,0
"740",0,0,0,0,0,0,0,0,0
"741",0,0,0,0,0,0,0,0,0
"742",0,0,0,0,0,0,0,0,0
"743",0,0,0,0,0,0,0,0,0
"744",0,0,0,0,0,0,0,0,0
"745",0,0,0,0,0,0,0,0,0
"746",0.445718099673589,0,0,0,0,0,0,0,0
"747",0,0,0,0,0,0,0,0,0
"748",1.3058727607131,0,0,0,0,0,0,0,0
"749",1.16402406692505,0,0,0,0,0,0,0,0
"750",5.81812615905489,6.85269464765276,15.381237574986,15.9327905518668,16.207581451961,17.4043997696468,14.707133429391,14.6492141314915,15.306257554463
"751",0.546594677492976,0.362792102620006,1.25930651463568,1.92122564837337,4.93474035710096,4.65498222410679,9.55442868173122,9.83736008405685,11.7212593257427
"752",0.238140776753426,0.223932613929113,0.203196406364441,0.94074355562528,1.76673771937688,2.69918556014697,6.76511875788371,5.35154143969218,5.37378636995951
"753",0.200946592471816,0.0562548840587789,0.385820549997416,0.805300491100008,0.601954795758833,0.628618629141287,2.01482229205695,1.94553400576115,1.76014233448289
"754",0.689082449674606,1.5203254699707,0,0,0,0,0,0.983341670036316,3.09963784217834
"755",0.197527947170394,0.00602339740310396,0,0,0,0,0,0.241029735122408,1.16177042893001
"756",0.0539272630121559,2.04149131570011,6.35097177699208,7.94807850196958,6.18006493989378,4.96135222911835,6.39260836690664,7.73005690798163,9.31794414296746
"757",0,0,0,0,0,0,0,0,0
"758",0,0,0,0,0,0,0,0,1.13673689216375
"759",1.84100615657257,1.49132612741218,2.75282569051539,2.39289357302324,2.65713050642853,2.01395049559995,2.82953186417526,3.20515162464958,2.59126075071359
"760",0,0,0,0,0,0,0,0,0
"761",0,0,0,0,0,0,0,0,0
"762",0,0,0,0,0,0,0,0,0
"763",0,0,0,0,0,0,0,0,0
"764",0,0,0,0,0,0,0.0112706665929995,0.0319966391513222,0.0511752963066101
"765",0.139171743392944,0.777490612864494,1.11839438080788,0.984438556432724,1.01681673377752,0.693271327018738,0.826578834652901,0.798318004608154,0.884439241886139
"766",0,0,0,0,0,0,0,0,0
"767",3.51505846597932,5.68698618493297,6.33409205079079,2.6918664384972,0.92192909324711,1.1620716357773,1.14343998242508,0.744156576015732,0.587986206466501
"768",0.311523331398213,0.141863493593755,0.730459313287779,1.73529960104713,1.88444436313929,2.11388113018539,2.39779915246699,3.24933538144385,5.00499918449808
"769",0,0.0126417092978954,1.62541469186544,0.0804466009140015,0,0,0,0,0
"770",0,0,0,0,0,1.4215392947197,0,0,0
"771",0,0,0,0,0,0.269363510608673,0,0,0
"772",1.26247916662248,1.30855422706356,1.84454113811389,1.35097090731379,0.576875938009892,0.173742733255231,0.223052796734944,0.247257525430006,0.409525663739416
"773",0.484133799870809,0.303807849064469,0.518544246753057,0.410124272108078,0.296075751384099,0.349337721864382,0.225492209196091,0.612925370534261,0.673361301422119
"774",0.877412713740183,1.0739207478726,1.23278556828913,1.0144496028838,0.975761651344921,1.11574684925701,1.24706419136213,1.59170776605606,1.4013974459275
"775",1.04203094604989,0.922649793221917,0.64702994281977,0.544389959792016,0.344458926311681,0.553539413801381,0.567164121799066,0.980179717842962,0.726455761093489
"776",0.255646305588575,0.391445836267219,0.956421407369467,1.02600078399365,0.407015490990419,0.483027948782994,0.581835150718689,0.678098800090643,0.663774400949478
"777",0,0,0,0,0,0,0,0,0
"778",0,0,0,0,0,0,0,0,0
"779",0.241032848755519,0.692645639181137,0,0,0,0.196587483088175,0.366015166044235,0.30889105796814,0.317095935344696
"780",0.0551576092839241,0.473959036171436,0.161270879209042,0.117898002266884,0.105647023767233,0.508707270026207,0.440615743398666,0.41858759522438,0.651930466294289
"781",0.0180467201044431,0.360052801467277,0.858248140226613,0.51093475238697,0.617187736774082,1.1393962161498,1.90814346450943,1.67318772786372,1.49261139695709
"782",0,0,0,0,0,0,0,0,0
"783",0,0,0,0,0,0,0,0,0
"784",0,0,0,0,0,0,0,0,0
"785",0.0526599235394422,0.0433408144642325,0,0,0,0,0,0,0
"786",0,0,1.01876866221428,0.790168046951294,0.642062930266062,0.654704880714416,0.920070058107376,0.821144258975983,0.830768771966298
"787",0,0,0,0,0,0,0,0,0
"788",0.536845435698827,0.94818905989329,0.281044900417328,0.0449197292327881,0,0,1.05776939789454,1.68934337298075,0.494414329528809
"789",1.02651141003839,1.03727649024555,0.585792975766318,0.153228582654681,0,0.0372089837278639,1.17994015046528,1.24437812907355,1.14011714799064
"790",0.884775629517837,1.75207037793902,0.705292801444347,0.168346112164167,0,0.527308367765867,2.63351294856805,3.7427679346158,6.96853470573059
"791",0.075435407163406,0.370957810770382,0.539173267104409,2.4853860464963,1.89250743118199,1.40940689769658,1.54301907799461,1.95965676822446,1.54478473419493
"792",0,0,0,0,0,0,1.384602301261,1.80572980116395,1.03960385392694
"793",0,0,0,0,0,0.0497987493872643,0.0620202958583832,0.0838336110115051,0.275308167934418
"794",0.0345301032066345,0.0384299643337727,0,0,0,0,0,0,0
"795",0,0,0,0,0,0,0.952331760099956,0.247646401325862,0
"796",0,0,0,0.072447694838047,0.751532209416231,3.30811141928037,4.50960823396842,4.29841142892838,5.63002977271875
"797",2.11996973472963,1.69888306402193,2.84343408976397,2.99205790912686,2.81676651498934,2.71865427213883,2.98811630134986,3.76004022680038,3.55858781490444
"798",0,0,0,0,0.0713988755430494,1.42113100630896,2.44250305209841,2.32029621941703,3.20949394788061
"799",1.26132926717401,0.436074502766132,0.529837138950825,0,0,0,0,0,0
"800",0.985398610432943,0,13.3233399391174,11.0285808245341,10.4259334405263,9.33674653371175,13.875337600708,16.3235074679057,12.7412877082825
"801",0,0.696647553611547,0,0,0,0,0.326690024137497,0.703060585260391,0.492625719308853
"802",3.93156777322292,4.83178771100938,6.66193884797394,5.69267284870148,6.44692072086036,5.27313278988004,3.70292070508003,4.92375276237726,4.07265546545386
"803",0.167565003037453,0,5.43290889263153,4.9833779335022,5.1510871052742,3.41160547733307,6.61348652839661,7.44329977035522,6.80793583393097
